timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1709034669321,711,HTTP Request,200,OK,Thread Group 1-1,text,true,,3478,286,1,1,https://pyra.qaseralnjoom.com/api/game/game_info/1,155,0,83
1709034669321,164,HTTP Request-0,301,Moved Permanently,Thread Group 1-1,text,true,,1122,143,1,1,http://pyra.qaseralnjoom.com/api/game/game_info/1,155,0,83
1709034669489,543,HTTP Request-1,200,OK,Thread Group 1-1,text,true,,2356,143,1,1,https://pyra.qaseralnjoom.com/api/game/game_info/1,543,0,458
1709034670036,130,HTTP Request,200,OK,Thread Group 1-1,text,true,,3300,286,1,1,https://pyra.qaseralnjoom.com/api/game/game_info/1,59,0,0
1709034670036,59,HTTP Request-0,301,Moved Permanently,Thread Group 1-1,text,true,,1122,143,1,1,http://pyra.qaseralnjoom.com/api/game/game_info/1,59,0,0
1709034670096,70,HTTP Request-1,200,OK,Thread Group 1-1,text,true,,2178,143,1,1,https://pyra.qaseralnjoom.com/api/game/game_info/1,70,0,0
1709034671345,381,HTTP Request,200,OK,Thread Group 1-2,text,true,,3478,286,1,1,https://pyra.qaseralnjoom.com/api/game/game_info/1,124,0,59
1709034671345,124,HTTP Request-0,301,Moved Permanently,Thread Group 1-2,text,true,,1122,143,1,1,http://pyra.qaseralnjoom.com/api/game/game_info/1,124,0,59
1709034671470,256,HTTP Request-1,200,OK,Thread Group 1-2,text,true,,2356,143,1,1,https://pyra.qaseralnjoom.com/api/game/game_info/1,255,0,176
1709034671727,139,HTTP Request,200,OK,Thread Group 1-2,text,true,,3300,286,1,1,https://pyra.qaseralnjoom.com/api/game/game_info/1,61,0,0
1709034671727,62,HTTP Request-0,301,Moved Permanently,Thread Group 1-2,text,true,,1122,143,1,1,http://pyra.qaseralnjoom.com/api/game/game_info/1,61,0,0
1709034671789,77,HTTP Request-1,200,OK,Thread Group 1-2,text,true,,2178,143,1,1,https://pyra.qaseralnjoom.com/api/game/game_info/1,77,0,0
1709034673486,425,HTTP Request,200,OK,Thread Group 1-3,text,true,,3478,286,1,1,https://pyra.qaseralnjoom.com/api/game/game_info/1,118,0,59
1709034673486,118,HTTP Request-0,301,Moved Permanently,Thread Group 1-3,text,true,,1122,143,1,1,http://pyra.qaseralnjoom.com/api/game/game_info/1,118,0,59
1709034673605,306,HTTP Request-1,200,OK,Thread Group 1-3,text,true,,2356,143,1,1,https://pyra.qaseralnjoom.com/api/game/game_info/1,305,0,146
1709034673912,131,HTTP Request,200,OK,Thread Group 1-3,text,true,,3300,286,1,1,https://pyra.qaseralnjoom.com/api/game/game_info/1,59,0,0
1709034673912,59,HTTP Request-0,301,Moved Permanently,Thread Group 1-3,text,true,,1122,143,1,1,http://pyra.qaseralnjoom.com/api/game/game_info/1,59,0,0
1709034673972,71,HTTP Request-1,200,OK,Thread Group 1-3,text,true,,2178,143,1,1,https://pyra.qaseralnjoom.com/api/game/game_info/1,71,0,0
1709034675629,345,HTTP Request,200,OK,Thread Group 1-4,text,true,,3478,286,1,1,https://pyra.qaseralnjoom.com/api/game/game_info/1,118,0,59
1709034675629,118,HTTP Request-0,301,Moved Permanently,Thread Group 1-4,text,true,,1122,143,1,1,http://pyra.qaseralnjoom.com/api/game/game_info/1,118,0,59
1709034675749,225,HTTP Request-1,200,OK,Thread Group 1-4,text,true,,2356,143,1,1,https://pyra.qaseralnjoom.com/api/game/game_info/1,224,0,148
1709034675974,135,HTTP Request,200,OK,Thread Group 1-4,text,true,,3300,286,1,1,https://pyra.qaseralnjoom.com/api/game/game_info/1,60,0,0
1709034675974,60,HTTP Request-0,301,Moved Permanently,Thread Group 1-4,text,true,,1122,143,1,1,http://pyra.qaseralnjoom.com/api/game/game_info/1,60,0,0
1709034676034,75,HTTP Request-1,200,OK,Thread Group 1-4,text,true,,2178,143,1,1,https://pyra.qaseralnjoom.com/api/game/game_info/1,74,0,0
1709034677772,349,HTTP Request,200,OK,Thread Group 1-5,text,true,,3478,286,1,1,https://pyra.qaseralnjoom.com/api/game/game_info/1,119,0,59
1709034677772,119,HTTP Request-0,301,Moved Permanently,Thread Group 1-5,text,true,,1122,143,1,1,http://pyra.qaseralnjoom.com/api/game/game_info/1,119,0,59
1709034677892,229,HTTP Request-1,200,OK,Thread Group 1-5,text,true,,2356,143,1,1,https://pyra.qaseralnjoom.com/api/game/game_info/1,229,0,150
1709034678122,153,HTTP Request,200,OK,Thread Group 1-5,text,true,,3300,286,1,1,https://pyra.qaseralnjoom.com/api/game/game_info/1,59,0,0
1709034678122,59,HTTP Request-0,301,Moved Permanently,Thread Group 1-5,text,true,,1122,143,1,1,http://pyra.qaseralnjoom.com/api/game/game_info/1,59,0,0
1709034678182,93,HTTP Request-1,200,OK,Thread Group 1-5,text,true,,2178,143,1,1,https://pyra.qaseralnjoom.com/api/game/game_info/1,92,0,0
1709034679915,351,HTTP Request,200,OK,Thread Group 1-6,text,true,,3478,286,1,1,https://pyra.qaseralnjoom.com/api/game/game_info/1,125,0,66
1709034679915,125,HTTP Request-0,301,Moved Permanently,Thread Group 1-6,text,true,,1122,143,1,1,http://pyra.qaseralnjoom.com/api/game/game_info/1,125,0,66
1709034680041,225,HTTP Request-1,200,OK,Thread Group 1-6,text,true,,2356,143,1,1,https://pyra.qaseralnjoom.com/api/game/game_info/1,225,0,150
1709034680267,135,HTTP Request,200,OK,Thread Group 1-6,text,true,,3300,286,1,1,https://pyra.qaseralnjoom.com/api/game/game_info/1,59,0,0
1709034680267,59,HTTP Request-0,301,Moved Permanently,Thread Group 1-6,text,true,,1122,143,1,1,http://pyra.qaseralnjoom.com/api/game/game_info/1,59,0,0
1709034680326,76,HTTP Request-1,200,OK,Thread Group 1-6,text,true,,2178,143,1,1,https://pyra.qaseralnjoom.com/api/game/game_info/1,76,0,0
1709034682058,347,HTTP Request,200,OK,Thread Group 1-7,text,true,,3478,286,1,1,https://pyra.qaseralnjoom.com/api/game/game_info/1,127,0,63
1709034682058,127,HTTP Request-0,301,Moved Permanently,Thread Group 1-7,text,true,,1122,143,1,1,http://pyra.qaseralnjoom.com/api/game/game_info/1,127,0,63
1709034682186,219,HTTP Request-1,200,OK,Thread Group 1-7,text,true,,2356,143,1,1,https://pyra.qaseralnjoom.com/api/game/game_info/1,219,0,142
1709034682406,132,HTTP Request,200,OK,Thread Group 1-7,text,true,,3300,286,1,1,https://pyra.qaseralnjoom.com/api/game/game_info/1,62,0,0
1709034682406,62,HTTP Request-0,301,Moved Permanently,Thread Group 1-7,text,true,,1122,143,1,1,http://pyra.qaseralnjoom.com/api/game/game_info/1,62,0,0
1709034682469,69,HTTP Request-1,200,OK,Thread Group 1-7,text,true,,2178,143,1,1,https://pyra.qaseralnjoom.com/api/game/game_info/1,68,0,0
1709034684204,335,HTTP Request,200,OK,Thread Group 1-8,text,true,,3478,286,1,1,https://pyra.qaseralnjoom.com/api/game/game_info/1,123,0,62
1709034684204,123,HTTP Request-0,301,Moved Permanently,Thread Group 1-8,text,true,,1122,143,1,1,http://pyra.qaseralnjoom.com/api/game/game_info/1,123,0,62
1709034684329,210,HTTP Request-1,200,OK,Thread Group 1-8,text,true,,2356,143,1,1,https://pyra.qaseralnjoom.com/api/game/game_info/1,210,0,135
1709034684540,141,HTTP Request,200,OK,Thread Group 1-8,text,true,,3300,286,1,1,https://pyra.qaseralnjoom.com/api/game/game_info/1,61,0,0
1709034684540,61,HTTP Request-0,301,Moved Permanently,Thread Group 1-8,text,true,,1122,143,1,1,http://pyra.qaseralnjoom.com/api/game/game_info/1,61,0,0
1709034684601,80,HTTP Request-1,200,OK,Thread Group 1-8,text,true,,2178,143,1,1,https://pyra.qaseralnjoom.com/api/game/game_info/1,80,0,0
1709034686344,334,HTTP Request,200,OK,Thread Group 1-9,text,true,,3478,286,1,1,https://pyra.qaseralnjoom.com/api/game/game_info/1,117,0,59
1709034686344,117,HTTP Request-0,301,Moved Permanently,Thread Group 1-9,text,true,,1122,143,1,1,http://pyra.qaseralnjoom.com/api/game/game_info/1,117,0,59
1709034686462,216,HTTP Request-1,200,OK,Thread Group 1-9,text,true,,2356,143,1,1,https://pyra.qaseralnjoom.com/api/game/game_info/1,216,0,138
1709034686679,146,HTTP Request,200,OK,Thread Group 1-9,text,true,,3300,286,1,1,https://pyra.qaseralnjoom.com/api/game/game_info/1,71,0,0
1709034686679,71,HTTP Request-0,301,Moved Permanently,Thread Group 1-9,text,true,,1122,143,1,1,http://pyra.qaseralnjoom.com/api/game/game_info/1,71,0,0
1709034686750,75,HTTP Request-1,200,OK,Thread Group 1-9,text,true,,2178,143,1,1,https://pyra.qaseralnjoom.com/api/game/game_info/1,74,0,0
1709034688486,446,HTTP Request,200,OK,Thread Group 1-10,text,true,,3478,286,1,1,https://pyra.qaseralnjoom.com/api/game/game_info/1,119,0,59
1709034688486,119,HTTP Request-0,301,Moved Permanently,Thread Group 1-10,text,true,,1122,143,1,1,http://pyra.qaseralnjoom.com/api/game/game_info/1,119,0,59
1709034688606,326,HTTP Request-1,200,OK,Thread Group 1-10,text,true,,2356,143,1,1,https://pyra.qaseralnjoom.com/api/game/game_info/1,326,0,149
1709034688933,140,HTTP Request,200,OK,Thread Group 1-10,text,true,,3300,286,1,1,https://pyra.qaseralnjoom.com/api/game/game_info/1,58,0,0
1709034688933,58,HTTP Request-0,301,Moved Permanently,Thread Group 1-10,text,true,,1122,143,1,1,http://pyra.qaseralnjoom.com/api/game/game_info/1,58,0,0
1709034688992,81,HTTP Request-1,200,OK,Thread Group 1-10,text,true,,2178,143,1,1,https://pyra.qaseralnjoom.com/api/game/game_info/1,81,0,0
1709034690629,338,HTTP Request,200,OK,Thread Group 1-11,text,true,,3478,286,1,1,https://pyra.qaseralnjoom.com/api/game/game_info/1,118,0,59
1709034690629,118,HTTP Request-0,301,Moved Permanently,Thread Group 1-11,text,true,,1122,143,1,1,http://pyra.qaseralnjoom.com/api/game/game_info/1,118,0,59
1709034690749,218,HTTP Request-1,200,OK,Thread Group 1-11,text,true,,2356,143,1,1,https://pyra.qaseralnjoom.com/api/game/game_info/1,218,0,144
1709034690973,132,HTTP Request,200,OK,Thread Group 1-11,text,true,,3300,286,1,1,https://pyra.qaseralnjoom.com/api/game/game_info/1,58,0,0
1709034690973,58,HTTP Request-0,301,Moved Permanently,Thread Group 1-11,text,true,,1122,143,1,1,http://pyra.qaseralnjoom.com/api/game/game_info/1,58,0,0
1709034691032,73,HTTP Request-1,200,OK,Thread Group 1-11,text,true,,2178,143,1,1,https://pyra.qaseralnjoom.com/api/game/game_info/1,73,0,0
1709034692772,345,HTTP Request,200,OK,Thread Group 1-12,text,true,,3478,286,1,1,https://pyra.qaseralnjoom.com/api/game/game_info/1,117,0,58
1709034692772,117,HTTP Request-0,301,Moved Permanently,Thread Group 1-12,text,true,,1122,143,1,1,http://pyra.qaseralnjoom.com/api/game/game_info/1,117,0,58
1709034692891,226,HTTP Request-1,200,OK,Thread Group 1-12,text,true,,2356,143,1,1,https://pyra.qaseralnjoom.com/api/game/game_info/1,226,0,144
1709034693118,142,HTTP Request,200,OK,Thread Group 1-12,text,true,,3300,286,1,1,https://pyra.qaseralnjoom.com/api/game/game_info/1,59,0,0
1709034693118,59,HTTP Request-0,301,Moved Permanently,Thread Group 1-12,text,true,,1122,143,1,1,http://pyra.qaseralnjoom.com/api/game/game_info/1,59,0,0
1709034693177,83,HTTP Request-1,200,OK,Thread Group 1-12,text,true,,2178,143,1,1,https://pyra.qaseralnjoom.com/api/game/game_info/1,83,0,0
1709034694915,339,HTTP Request,200,OK,Thread Group 1-13,text,true,,3478,286,1,1,https://pyra.qaseralnjoom.com/api/game/game_info/1,118,0,59
1709034694915,118,HTTP Request-0,301,Moved Permanently,Thread Group 1-13,text,true,,1122,143,1,1,http://pyra.qaseralnjoom.com/api/game/game_info/1,118,0,59
1709034695034,220,HTTP Request-1,200,OK,Thread Group 1-13,text,true,,2356,143,1,1,https://pyra.qaseralnjoom.com/api/game/game_info/1,220,0,144
1709034695255,134,HTTP Request,200,OK,Thread Group 1-13,text,true,,3300,286,1,1,https://pyra.qaseralnjoom.com/api/game/game_info/1,59,0,0
1709034695255,59,HTTP Request-0,301,Moved Permanently,Thread Group 1-13,text,true,,1122,143,1,1,http://pyra.qaseralnjoom.com/api/game/game_info/1,59,0,0
1709034695314,75,HTTP Request-1,200,OK,Thread Group 1-13,text,true,,2178,143,1,1,https://pyra.qaseralnjoom.com/api/game/game_info/1,75,0,0
1709034697059,351,HTTP Request,200,OK,Thread Group 1-14,text,true,,3478,286,1,1,https://pyra.qaseralnjoom.com/api/game/game_info/1,130,0,62
1709034697059,130,HTTP Request-0,301,Moved Permanently,Thread Group 1-14,text,true,,1122,143,1,1,http://pyra.qaseralnjoom.com/api/game/game_info/1,130,0,62
1709034697190,220,HTTP Request-1,200,OK,Thread Group 1-14,text,true,,2356,143,1,1,https://pyra.qaseralnjoom.com/api/game/game_info/1,220,0,142
1709034697411,162,HTTP Request,200,OK,Thread Group 1-14,text,true,,3300,286,1,1,https://pyra.qaseralnjoom.com/api/game/game_info/1,85,0,0
1709034697411,85,HTTP Request-0,301,Moved Permanently,Thread Group 1-14,text,true,,1122,143,1,1,http://pyra.qaseralnjoom.com/api/game/game_info/1,85,0,0
1709034697496,77,HTTP Request-1,200,OK,Thread Group 1-14,text,true,,2178,143,1,1,https://pyra.qaseralnjoom.com/api/game/game_info/1,77,0,0
1709034699204,331,HTTP Request,200,OK,Thread Group 1-15,text,true,,3478,286,1,1,https://pyra.qaseralnjoom.com/api/game/game_info/1,118,0,59
1709034699204,118,HTTP Request-0,301,Moved Permanently,Thread Group 1-15,text,true,,1122,143,1,1,http://pyra.qaseralnjoom.com/api/game/game_info/1,118,0,59
1709034699322,213,HTTP Request-1,200,OK,Thread Group 1-15,text,true,,2356,143,1,1,https://pyra.qaseralnjoom.com/api/game/game_info/1,212,0,139
1709034699536,141,HTTP Request,200,OK,Thread Group 1-15,text,true,,3300,286,1,1,https://pyra.qaseralnjoom.com/api/game/game_info/1,59,0,0
1709034699536,59,HTTP Request-0,301,Moved Permanently,Thread Group 1-15,text,true,,1122,143,1,1,http://pyra.qaseralnjoom.com/api/game/game_info/1,59,0,0
1709034699595,82,HTTP Request-1,200,OK,Thread Group 1-15,text,true,,2178,143,1,1,https://pyra.qaseralnjoom.com/api/game/game_info/1,80,0,0
1709034701344,347,HTTP Request,200,OK,Thread Group 1-16,text,true,,3478,286,1,1,https://pyra.qaseralnjoom.com/api/game/game_info/1,120,0,60
1709034701344,120,HTTP Request-0,301,Moved Permanently,Thread Group 1-16,text,true,,1122,143,1,1,http://pyra.qaseralnjoom.com/api/game/game_info/1,120,0,60
1709034701465,226,HTTP Request-1,200,OK,Thread Group 1-16,text,true,,2356,143,1,1,https://pyra.qaseralnjoom.com/api/game/game_info/1,225,0,146
1709034701691,134,HTTP Request,200,OK,Thread Group 1-16,text,true,,3300,286,1,1,https://pyra.qaseralnjoom.com/api/game/game_info/1,59,0,0
1709034701691,59,HTTP Request-0,301,Moved Permanently,Thread Group 1-16,text,true,,1122,143,1,1,http://pyra.qaseralnjoom.com/api/game/game_info/1,59,0,0
1709034701751,74,HTTP Request-1,200,OK,Thread Group 1-16,text,true,,2178,143,1,1,https://pyra.qaseralnjoom.com/api/game/game_info/1,74,0,0
1709034703497,371,HTTP Request,200,OK,Thread Group 1-17,text,true,,3478,286,1,1,https://pyra.qaseralnjoom.com/api/game/game_info/1,125,0,63
1709034703497,125,HTTP Request-0,301,Moved Permanently,Thread Group 1-17,text,true,,1122,143,1,1,http://pyra.qaseralnjoom.com/api/game/game_info/1,125,0,63
1709034703623,245,HTTP Request-1,200,OK,Thread Group 1-17,text,true,,2356,143,1,1,https://pyra.qaseralnjoom.com/api/game/game_info/1,245,0,150
1709034703869,136,HTTP Request,200,OK,Thread Group 1-17,text,true,,3300,286,1,1,https://pyra.qaseralnjoom.com/api/game/game_info/1,63,0,0
1709034703869,63,HTTP Request-0,301,Moved Permanently,Thread Group 1-17,text,true,,1122,143,1,1,http://pyra.qaseralnjoom.com/api/game/game_info/1,63,0,0
1709034703932,73,HTTP Request-1,200,OK,Thread Group 1-17,text,true,,2178,143,1,1,https://pyra.qaseralnjoom.com/api/game/game_info/1,73,0,0
1709034705630,340,HTTP Request,200,OK,Thread Group 1-18,text,true,,3478,286,1,1,https://pyra.qaseralnjoom.com/api/game/game_info/1,129,0,67
1709034705630,129,HTTP Request-0,301,Moved Permanently,Thread Group 1-18,text,true,,1122,143,1,1,http://pyra.qaseralnjoom.com/api/game/game_info/1,129,0,67
1709034705760,210,HTTP Request-1,200,OK,Thread Group 1-18,text,true,,2356,143,1,1,https://pyra.qaseralnjoom.com/api/game/game_info/1,210,0,139
1709034705972,134,HTTP Request,200,OK,Thread Group 1-18,text,true,,3300,286,1,1,https://pyra.qaseralnjoom.com/api/game/game_info/1,61,0,0
1709034705972,61,HTTP Request-0,301,Moved Permanently,Thread Group 1-18,text,true,,1122,143,1,1,http://pyra.qaseralnjoom.com/api/game/game_info/1,61,0,0
1709034706034,72,HTTP Request-1,200,OK,Thread Group 1-18,text,true,,2178,143,1,1,https://pyra.qaseralnjoom.com/api/game/game_info/1,71,0,0
1709034707772,356,HTTP Request,200,OK,Thread Group 1-19,text,true,,3478,286,1,1,https://pyra.qaseralnjoom.com/api/game/game_info/1,123,0,63
1709034707772,124,HTTP Request-0,301,Moved Permanently,Thread Group 1-19,text,true,,1122,143,1,1,http://pyra.qaseralnjoom.com/api/game/game_info/1,123,0,63
1709034707897,231,HTTP Request-1,200,OK,Thread Group 1-19,text,true,,2356,143,1,1,https://pyra.qaseralnjoom.com/api/game/game_info/1,230,0,142
1709034708128,147,HTTP Request,200,OK,Thread Group 1-19,text,true,,3300,286,1,1,https://pyra.qaseralnjoom.com/api/game/game_info/1,59,0,0
1709034708128,59,HTTP Request-0,301,Moved Permanently,Thread Group 1-19,text,true,,1122,143,1,1,http://pyra.qaseralnjoom.com/api/game/game_info/1,59,0,0
1709034708188,87,HTTP Request-1,200,OK,Thread Group 1-19,text,true,,2178,143,1,1,https://pyra.qaseralnjoom.com/api/game/game_info/1,87,0,0
1709034709915,379,HTTP Request,200,OK,Thread Group 1-20,text,true,,3478,286,1,1,https://pyra.qaseralnjoom.com/api/game/game_info/1,127,0,59
1709034709915,127,HTTP Request-0,301,Moved Permanently,Thread Group 1-20,text,true,,1122,143,1,1,http://pyra.qaseralnjoom.com/api/game/game_info/1,127,0,59
1709034710043,251,HTTP Request-1,200,OK,Thread Group 1-20,text,true,,2356,143,1,1,https://pyra.qaseralnjoom.com/api/game/game_info/1,250,0,163
1709034710295,140,HTTP Request,200,OK,Thread Group 1-20,text,true,,3300,286,1,1,https://pyra.qaseralnjoom.com/api/game/game_info/1,62,0,0
1709034710295,62,HTTP Request-0,301,Moved Permanently,Thread Group 1-20,text,true,,1122,143,1,1,http://pyra.qaseralnjoom.com/api/game/game_info/1,62,0,0
1709034710357,78,HTTP Request-1,200,OK,Thread Group 1-20,text,true,,2178,143,1,1,https://pyra.qaseralnjoom.com/api/game/game_info/1,77,0,0
1709034712058,370,HTTP Request,200,OK,Thread Group 1-21,text,true,,3478,286,1,1,https://pyra.qaseralnjoom.com/api/game/game_info/1,118,0,59
1709034712058,118,HTTP Request-0,301,Moved Permanently,Thread Group 1-21,text,true,,1122,143,1,1,http://pyra.qaseralnjoom.com/api/game/game_info/1,118,0,59
1709034712177,251,HTTP Request-1,200,OK,Thread Group 1-21,text,true,,2356,143,1,1,https://pyra.qaseralnjoom.com/api/game/game_info/1,251,0,172
1709034712429,160,HTTP Request,200,OK,Thread Group 1-21,text,true,,3300,286,1,1,https://pyra.qaseralnjoom.com/api/game/game_info/1,85,0,0
1709034712429,85,HTTP Request-0,301,Moved Permanently,Thread Group 1-21,text,true,,1122,143,1,1,http://pyra.qaseralnjoom.com/api/game/game_info/1,85,0,0
1709034712515,74,HTTP Request-1,200,OK,Thread Group 1-21,text,true,,2178,143,1,1,https://pyra.qaseralnjoom.com/api/game/game_info/1,74,0,0
1709034714202,357,HTTP Request,200,OK,Thread Group 1-22,text,true,,3478,286,1,1,https://pyra.qaseralnjoom.com/api/game/game_info/1,129,0,59
1709034714202,129,HTTP Request-0,301,Moved Permanently,Thread Group 1-22,text,true,,1122,143,1,1,http://pyra.qaseralnjoom.com/api/game/game_info/1,129,0,59
1709034714332,227,HTTP Request-1,200,OK,Thread Group 1-22,text,true,,2356,143,1,1,https://pyra.qaseralnjoom.com/api/game/game_info/1,227,0,150
1709034714560,134,HTTP Request,200,OK,Thread Group 1-22,text,true,,3300,286,1,1,https://pyra.qaseralnjoom.com/api/game/game_info/1,59,0,0
1709034714560,59,HTTP Request-0,301,Moved Permanently,Thread Group 1-22,text,true,,1122,143,1,1,http://pyra.qaseralnjoom.com/api/game/game_info/1,59,0,0
1709034714620,74,HTTP Request-1,200,OK,Thread Group 1-22,text,true,,2178,143,1,1,https://pyra.qaseralnjoom.com/api/game/game_info/1,74,0,0
1709034716344,347,HTTP Request,200,OK,Thread Group 1-23,text,true,,3478,286,1,1,https://pyra.qaseralnjoom.com/api/game/game_info/1,122,0,62
1709034716344,122,HTTP Request-0,301,Moved Permanently,Thread Group 1-23,text,true,,1122,143,1,1,http://pyra.qaseralnjoom.com/api/game/game_info/1,122,0,62
1709034716468,223,HTTP Request-1,200,OK,Thread Group 1-23,text,true,,2356,143,1,1,https://pyra.qaseralnjoom.com/api/game/game_info/1,223,0,141
1709034716692,140,HTTP Request,200,OK,Thread Group 1-23,text,true,,3300,286,1,1,https://pyra.qaseralnjoom.com/api/game/game_info/1,63,0,0
1709034716692,63,HTTP Request-0,301,Moved Permanently,Thread Group 1-23,text,true,,1122,143,1,1,http://pyra.qaseralnjoom.com/api/game/game_info/1,63,0,0
1709034716756,76,HTTP Request-1,200,OK,Thread Group 1-23,text,true,,2178,143,1,1,https://pyra.qaseralnjoom.com/api/game/game_info/1,76,0,0
1709034718487,463,HTTP Request,200,OK,Thread Group 1-24,text,true,,3478,286,1,1,https://pyra.qaseralnjoom.com/api/game/game_info/1,119,0,59
1709034718487,119,HTTP Request-0,301,Moved Permanently,Thread Group 1-24,text,true,,1122,143,1,1,http://pyra.qaseralnjoom.com/api/game/game_info/1,119,0,59
1709034718607,343,HTTP Request-1,200,OK,Thread Group 1-24,text,true,,2356,143,1,1,https://pyra.qaseralnjoom.com/api/game/game_info/1,343,0,142
1709034718951,141,HTTP Request,200,OK,Thread Group 1-24,text,true,,3300,286,1,1,https://pyra.qaseralnjoom.com/api/game/game_info/1,59,0,0
1709034718951,59,HTTP Request-0,301,Moved Permanently,Thread Group 1-24,text,true,,1122,143,1,1,http://pyra.qaseralnjoom.com/api/game/game_info/1,59,0,0
1709034719010,82,HTTP Request-1,200,OK,Thread Group 1-24,text,true,,2178,143,1,1,https://pyra.qaseralnjoom.com/api/game/game_info/1,82,0,0
1709034720630,331,HTTP Request,200,OK,Thread Group 1-25,text,true,,3478,286,1,1,https://pyra.qaseralnjoom.com/api/game/game_info/1,122,0,63
1709034720630,122,HTTP Request-0,301,Moved Permanently,Thread Group 1-25,text,true,,1122,143,1,1,http://pyra.qaseralnjoom.com/api/game/game_info/1,122,0,63
1709034720753,208,HTTP Request-1,200,OK,Thread Group 1-25,text,true,,2356,143,1,1,https://pyra.qaseralnjoom.com/api/game/game_info/1,208,0,133
1709034720964,130,HTTP Request,200,OK,Thread Group 1-25,text,true,,3300,286,1,1,https://pyra.qaseralnjoom.com/api/game/game_info/1,59,0,0
1709034720964,59,HTTP Request-0,301,Moved Permanently,Thread Group 1-25,text,true,,1122,143,1,1,http://pyra.qaseralnjoom.com/api/game/game_info/1,59,0,0
1709034721023,71,HTTP Request-1,200,OK,Thread Group 1-25,text,true,,2178,143,1,1,https://pyra.qaseralnjoom.com/api/game/game_info/1,71,0,0
1709034722774,347,HTTP Request,200,OK,Thread Group 1-26,text,true,,3477,286,1,1,https://pyra.qaseralnjoom.com/api/game/game_info/1,122,0,61
1709034722774,122,HTTP Request-0,301,Moved Permanently,Thread Group 1-26,text,true,,1122,143,1,1,http://pyra.qaseralnjoom.com/api/game/game_info/1,122,0,61
1709034722898,223,HTTP Request-1,200,OK,Thread Group 1-26,text,true,,2355,143,1,1,https://pyra.qaseralnjoom.com/api/game/game_info/1,222,0,145
1709034723121,141,HTTP Request,200,OK,Thread Group 1-26,text,true,,3299,286,1,1,https://pyra.qaseralnjoom.com/api/game/game_info/1,62,0,0
1709034723121,62,HTTP Request-0,301,Moved Permanently,Thread Group 1-26,text,true,,1122,143,1,1,http://pyra.qaseralnjoom.com/api/game/game_info/1,62,0,0
1709034723183,79,HTTP Request-1,200,OK,Thread Group 1-26,text,true,,2177,143,1,1,https://pyra.qaseralnjoom.com/api/game/game_info/1,79,0,0
1709034724916,344,HTTP Request,200,OK,Thread Group 1-27,text,true,,3477,286,1,1,https://pyra.qaseralnjoom.com/api/game/game_info/1,125,0,66
1709034724916,125,HTTP Request-0,301,Moved Permanently,Thread Group 1-27,text,true,,1122,143,1,1,http://pyra.qaseralnjoom.com/api/game/game_info/1,125,0,66
1709034725042,218,HTTP Request-1,200,OK,Thread Group 1-27,text,true,,2355,143,1,1,https://pyra.qaseralnjoom.com/api/game/game_info/1,218,0,144
1709034725261,131,HTTP Request,200,OK,Thread Group 1-27,text,true,,3299,286,1,1,https://pyra.qaseralnjoom.com/api/game/game_info/1,59,0,0
1709034725261,59,HTTP Request-0,301,Moved Permanently,Thread Group 1-27,text,true,,1122,143,1,1,http://pyra.qaseralnjoom.com/api/game/game_info/1,59,0,0
1709034725320,72,HTTP Request-1,200,OK,Thread Group 1-27,text,true,,2177,143,1,1,https://pyra.qaseralnjoom.com/api/game/game_info/1,71,0,0
1709034727059,336,HTTP Request,200,OK,Thread Group 1-28,text,true,,3477,286,1,1,https://pyra.qaseralnjoom.com/api/game/game_info/1,125,0,62
1709034727059,125,HTTP Request-0,301,Moved Permanently,Thread Group 1-28,text,true,,1122,143,1,1,http://pyra.qaseralnjoom.com/api/game/game_info/1,125,0,62
1709034727185,210,HTTP Request-1,200,OK,Thread Group 1-28,text,true,,2355,143,1,1,https://pyra.qaseralnjoom.com/api/game/game_info/1,210,0,134
1709034727396,133,HTTP Request,200,OK,Thread Group 1-28,text,true,,3299,286,1,1,https://pyra.qaseralnjoom.com/api/game/game_info/1,61,0,0
1709034727396,61,HTTP Request-0,301,Moved Permanently,Thread Group 1-28,text,true,,1122,143,1,1,http://pyra.qaseralnjoom.com/api/game/game_info/1,61,0,0
1709034727458,71,HTTP Request-1,200,OK,Thread Group 1-28,text,true,,2177,143,1,1,https://pyra.qaseralnjoom.com/api/game/game_info/1,71,0,0
1709034729202,333,HTTP Request,200,OK,Thread Group 1-29,text,true,,3477,286,1,1,https://pyra.qaseralnjoom.com/api/game/game_info/1,119,0,60
1709034729202,119,HTTP Request-0,301,Moved Permanently,Thread Group 1-29,text,true,,1122,143,1,1,http://pyra.qaseralnjoom.com/api/game/game_info/1,119,0,60
1709034729322,213,HTTP Request-1,200,OK,Thread Group 1-29,text,true,,2355,143,1,1,https://pyra.qaseralnjoom.com/api/game/game_info/1,213,0,140
1709034729535,136,HTTP Request,200,OK,Thread Group 1-29,text,true,,3299,286,1,1,https://pyra.qaseralnjoom.com/api/game/game_info/1,63,0,0
1709034729535,63,HTTP Request-0,301,Moved Permanently,Thread Group 1-29,text,true,,1122,143,1,1,http://pyra.qaseralnjoom.com/api/game/game_info/1,63,0,0
1709034729598,73,HTTP Request-1,200,OK,Thread Group 1-29,text,true,,2177,143,1,1,https://pyra.qaseralnjoom.com/api/game/game_info/1,73,0,0
